Date/Time,TOTAL WIND GENERATION  BASEPOINT (FORECAST) IN BPA CONTROL AREA (MW; SCADA 103349),TOTAL WIND GENERATION  IN BPA CONTROL AREA (MW; SCADA 79687),TOTAL BPA CONTROL AREA LOAD (MW; SCADA 45583),TOTAL HYDRO GENERATION (MW; SCADA 79682),TOTAL THERMAL GENERATION (MW; SCADA 79685),NET INTERCHANGE (MW; SCADA 45581),,,,,,,,
06/15/13 09:00,69,116,5964,10795,1207,6155,,,,,,,,
06/15/13 09:05,75,132,6003,10766,1183,6078,,,,,,,,
06/15/13 09:10,84,149,6016,10814,1177,6126,,,,,,,,
06/15/13 09:15,84,173,6035,10862,1175,6175,,,,,,,,
06/15/13 09:20,84,188,6010,10808,1171,6157,,,,,,,,
06/15/13 09:25,84,207,6007,10828,1178,6206,,,,,,,,
06/15/13 09:30,84,223,6019,10832,1177,6212,,,,,,,,
06/15/13 09:35,85,242,6022,10792,1174,6186,,,,,,,,
06/15/13 09:40,85,256,6035,10802,1173,6197,,,,,,,,
06/15/13 09:45,85,260,6029,10771,1173,6176,,,,,,,,
06/15/13 09:50,85,260,6038,10792,1176,6190,,,,,,,,
06/15/13 09:55,102,256,6026,10694,1173,6097,,,,,,,,
06/15/13 10:00,124,259,6066,10726,1173,6092,,,,,,,,
06/15/13 10:05,142,263,6019,10770,1175,6191,,,,,,,,
06/15/13 10:10,172,275,6025,10802,1176,6229,,,,,,,,
06/15/13 10:15,172,294,6073,10826,1176,6223,,,,,,,,
06/15/13 10:20,172,301,6062,10824,1179,6243,,,,,,,,
06/15/13 10:25,172,325,6042,10809,1173,6265,,,,,,,,
06/15/13 10:30,179,350,6086,10844,1177,6284,,,,,,,,
06/15/13 10:35,187,381,6074,10843,1175,6327,,,,,,,,
06/15/13 10:40,187,401,6093,10872,1174,6354,,,,,,,,
06/15/13 10:45,187,416,6063,10846,1170,6368,,,,,,,,
06/15/13 10:50,187,439,6060,10800,1167,6347,,,,,,,,
06/15/13 10:55,222,455,6052,10806,1168,6378,,,,,,,,
06/15/13 11:00,264,462,6038,10878,1172,6475,,,,,,,,
06/15/13 11:05,305,469,6066,10896,1207,6507,,,,,,,,
06/15/13 11:10,354,492,6067,10887,1203,6515,,,,,,,,
06/15/13 11:15,354,552,6039,10900,1210,6623,,,,,,,,
06/15/13 11:20,354,586,6053,10870,1210,6614,,,,,,,,
06/15/13 11:25,354,606,6058,10882,1209,6640,,,,,,,,
06/15/13 11:30,386,646,6088,10854,1204,6617,,,,,,,,
06/15/13 11:35,420,659,6101,10867,1204,6629,,,,,,,,
06/15/13 11:40,420,647,6092,10856,1202,6613,,,,,,,,
06/15/13 11:45,420,628,6092,10888,1206,6631,,,,,,,,
06/15/13 11:50,420,638,6083,10893,1209,6657,,,,,,,,
06/15/13 11:55,448,604,6061,10842,1243,6629,,,,,,,,
06/15/13 12:00,483,585,6058,10904,1301,6733,,,,,,,,
06/15/13 12:05,515,567,6050,10960,1422,6900,,,,,,,,
06/15/13 12:10,555,518,6058,11165,1422,7047,,,,,,,,
06/15/13 12:15,555,498,6074,11210,1433,7069,,,,,,,,
06/15/13 12:20,555,464,6066,11225,1434,7057,,,,,,,,
06/15/13 12:25,555,456,6034,11176,1448,7047,,,,,,,,
06/15/13 12:30,555,424,6020,11150,1456,7010,,,,,,,,
06/15/13 12:35,557,411,6014,11168,1452,7018,,,,,,,,
06/15/13 12:40,557,400,6029,11176,1468,7015,,,,,,,,
06/15/13 12:45,557,378,6000,11164,1470,7013,,,,,,,,
06/15/13 12:50,557,339,6024,11159,1475,6950,,,,,,,,
06/15/13 12:55,542,331,6050,11375,1516,7172,,,,,,,,
06/15/13 13:00,539,306,6015,11344,1587,7222,,,,,,,,
06/15/13 13:05,534,279,6027,11483,1648,7383,,,,,,,,
06/15/13 13:10,540,268,6056,11566,1680,7459,,,,,,,,
06/15/13 13:15,540,251,6045,11693,1691,7591,,,,,,,,
06/15/13 13:20,540,238,6032,11670,1703,7580,,,,,,,,
06/15/13 13:25,540,225,6047,11656,1699,7533,,,,,,,,
06/15/13 13:30,508,216,6035,11633,1692,7507,,,,,,,,
06/15/13 13:35,483,220,6015,11574,1693,7474,,,,,,,,
06/15/13 13:40,483,201,6016,11601,1698,7484,,,,,,,,
06/15/13 13:45,483,201,6013,11587,1698,7474,,,,,,,,
06/15/13 13:50,483,195,6023,11571,1698,7443,,,,,,,,
06/15/13 13:55,435,176,6020,11609,1701,7466,,,,,,,,
06/15/13 14:00,396,201,6030,11533,1706,7411,,,,,,,,
06/15/13 14:05,361,184,6027,11606,1702,7465,,,,,,,,
06/15/13 14:10,336,176,6048,11578,1703,7410,,,,,,,,
06/15/13 14:15,336,185,6049,11600,1705,7442,,,,,,,,
06/15/13 14:20,336,191,6058,11599,1697,7429,,,,,,,,
06/15/13 14:25,336,167,6057,11575,1709,7394,,,,,,,,
06/15/13 14:30,333,167,6057,11582,1709,7401,,,,,,,,
06/15/13 14:35,332,184,6048,11576,1708,7420,,,,,,,,
06/15/13 14:40,332,156,6030,11550,1699,7376,,,,,,,,
06/15/13 14:45,332,148,6033,11569,1697,7382,,,,,,,,
06/15/13 14:50,332,155,6048,11602,1698,7407,,,,,,,,
06/15/13 14:55,292,147,6053,11634,1699,7427,,,,,,,,
06/15/13 15:00,260,139,6042,11612,1691,7401,,,,,,,,
06/15/13 15:05,234,142,6054,11625,1679,7393,,,,,,,,
06/15/13 15:10,216,134,6053,11655,1671,7407,,,,,,,,
06/15/13 15:15,216,132,6039,11674,1676,7443,,,,,,,,
06/15/13 15:20,216,132,6068,11680,1670,7415,,,,,,,,
06/15/13 15:25,216,145,6022,11675,1663,7460,,,,,,,,
06/15/13 15:30,216,152,6062,11720,1665,7474,,,,,,,,
06/15/13 15:35,217,153,6087,11716,1663,7446,,,,,,,,
06/15/13 15:40,217,141,6105,11712,1664,7413,,,,,,,,
06/15/13 15:45,217,147,6115,11685,1667,7384,,,,,,,,
06/15/13 15:50,217,144,6095,11691,1660,7400,,,,,,,,
06/15/13 15:55,198,157,6120,11867,1687,7592,,,,,,,,
06/15/13 16:00,187,167,6104,11925,1716,7705,,,,,,,,
06/15/13 16:05,176,162,6122,11977,1727,7745,,,,,,,,
06/15/13 16:10,173,163,6115,12124,1738,7912,,,,,,,,
06/15/13 16:15,173,155,6154,12169,1737,7907,,,,,,,,
06/15/13 16:20,173,167,6148,12134,1740,7893,,,,,,,,
06/15/13 16:25,173,162,6129,12194,1736,7964,,,,,,,,
06/15/13 16:30,171,160,6176,12219,1736,7939,,,,,,,,
06/15/13 16:35,171,185,6163,12211,1733,7966,,,,,,,,
06/15/13 16:40,171,183,6140,12208,1731,7982,,,,,,,,
06/15/13 16:45,171,206,6173,12171,1730,7936,,,,,,,,
06/15/13 16:50,171,195,6162,12177,1740,7950,,,,,,,,
06/15/13 16:55,177,178,6155,12206,1734,7963,,,,,,,,
06/15/13 17:00,189,164,6158,12218,1731,7956,,,,,,,,
06/15/13 17:05,201,177,6188,12204,1734,7928,,,,,,,,
06/15/13 17:10,219,175,6189,12171,1734,7891,,,,,,,,
06/15/13 17:15,219,184,6169,12178,1746,7939,,,,,,,,
06/15/13 17:20,219,177,6181,12178,1738,7913,,,,,,,,
06/15/13 17:25,219,190,6198,12171,1736,7900,,,,,,,,
06/15/13 17:30,210,188,6189,12138,1740,7878,,,,,,,,
06/15/13 17:35,206,186,6183,12126,1737,7866,,,,,,,,
06/15/13 17:40,206,204,6159,12147,1738,7930,,,,,,,,
06/15/13 17:45,206,215,6198,12197,1742,7956,,,,,,,,
06/15/13 17:50,206,231,6210,12177,1734,7933,,,,,,,,
06/15/13 17:55,202,238,6202,12130,1736,7901,,,,,,,,
06/15/13 18:00,205,244,6201,12103,1746,7893,,,,,,,,
06/15/13 18:05,206,256,6160,12086,1737,7920,,,,,,,,
06/15/13 18:10,213,263,6162,12112,1734,7948,,,,,,,,
06/15/13 18:15,213,281,6191,12200,1731,8021,,,,,,,,
06/15/13 18:20,213,299,6171,12119,1729,7977,,,,,,,,
06/15/13 18:25,213,306,6154,12114,1733,7999,,,,,,,,
06/15/13 18:30,214,316,6165,12074,1737,7964,,,,,,,,
06/15/13 18:35,215,320,6169,12117,1741,8009,,,,,,,,
06/15/13 18:40,215,333,6148,12120,1742,8048,,,,,,,,
06/15/13 18:45,215,346,6157,12100,1735,8025,,,,,,,,
06/15/13 18:50,215,351,6122,12071,1739,8039,,,,,,,,
06/15/13 18:55,226,383,6117,11836,1702,7805,,,,,,,,
06/15/13 19:00,244,405,6107,11721,1677,7697,,,,,,,,
06/15/13 19:05,266,399,6113,11603,1686,7574,,,,,,,,
06/15/13 19:10,298,401,6079,11394,1685,7402,,,,,,,,
06/15/13 19:15,298,423,6068,11315,1688,7358,,,,,,,,
06/15/13 19:20,298,429,6053,11286,1692,7353,,,,,,,,
06/15/13 19:25,298,435,6048,11270,1676,7333,,,,,,,,
06/15/13 19:30,301,435,6027,11312,1663,7383,,,,,,,,
06/15/13 19:35,306,444,6029,11326,1655,7396,,,,,,,,
06/15/13 19:40,306,448,6049,11330,1653,7382,,,,,,,,
06/15/13 19:45,306,451,6039,11313,1657,7383,,,,,,,,
06/15/13 19:50,306,444,6024,11311,1662,7394,,,,,,,,
06/15/13 19:55,341,443,6030,11324,1660,7397,,,,,,,,
06/15/13 20:00,378,429,6025,11419,1640,7465,,,,,,,,
06/15/13 20:05,418,412,6042,11502,1639,7511,,,,,,,,
06/15/13 20:10,465,391,6025,11665,1640,7672,,,,,,,,
06/15/13 20:15,465,369,6025,11616,1649,7610,,,,,,,,
06/15/13 20:20,465,345,6010,11606,1654,7595,,,,,,,,
06/15/13 20:25,465,332,6013,11613,1654,7586,,,,,,,,
06/15/13 20:30,471,323,6017,11632,1653,7591,,,,,,,,
06/15/13 20:35,478,308,5987,11606,1658,7585,,,,,,,,
06/15/13 20:40,478,288,5996,11622,1659,7574,,,,,,,,
06/15/13 20:45,478,272,5991,11578,1663,7522,,,,,,,,
06/15/13 20:50,478,264,5974,11559,1666,7516,,,,,,,,
06/15/13 20:55,476,263,6007,11659,1627,7542,,,,,,,,
06/15/13 21:00,486,264,6004,11552,1660,7473,,,,,,,,
06/15/13 21:05,492,260,6027,11506,1608,7348,,,,,,,,
06/15/13 21:10,507,256,6025,11465,1519,7215,,,,,,,,
06/15/13 21:15,507,262,6059,11471,1495,7169,,,,,,,,
06/15/13 21:20,507,274,6052,11432,1491,7146,,,,,,,,
06/15/13 21:25,507,296,6021,11388,1477,7141,,,,,,,,
06/15/13 21:30,499,329,6082,11444,1457,7149,,,,,,,,
06/15/13 21:35,495,380,6067,11456,1436,7206,,,,,,,,
06/15/13 21:40,495,423,6021,11422,1429,7254,,,,,,,,
06/15/13 21:45,495,471,6004,11410,1430,7307,,,,,,,,
06/15/13 21:50,495,543,6040,11479,1408,7390,,,,,,,,
06/15/13 21:55,471,600,6004,11297,1340,7233,,,,,,,,
06/15/13 22:00,463,646,6015,11254,1210,7095,,,,,,,,
06/15/13 22:05,450,676,5970,11209,1208,7124,,,,,,,,
06/15/13 22:10,450,665,5952,11137,1203,7053,,,,,,,,
06/15/13 22:15,450,656,5950,11182,1202,7091,,,,,,,,
06/15/13 22:20,450,653,5907,11042,1202,6989,,,,,,,,
06/15/13 22:25,450,672,5871,11034,1203,7038,,,,,,,,
06/15/13 22:30,536,713,5835,11050,1204,7132,,,,,,,,
06/15/13 22:35,619,760,5819,11036,1208,7186,,,,,,,,
06/15/13 22:40,619,759,5790,11008,1203,7181,,,,,,,,
06/15/13 22:45,619,735,5736,11007,1203,7209,,,,,,,,
06/15/13 22:50,619,693,5728,10984,1197,7148,,,,,,,,
06/15/13 22:55,654,669,5747,10691,1186,6800,,,,,,,,
06/15/13 23:00,697,629,5682,10340,1176,6465,,,,,,,,
06/15/13 23:05,737,598,5605,9979,1138,6111,,,,,,,,
06/15/13 23:10,790,589,5599,9695,1076,5762,,,,,,,,
06/15/13 23:15,790,579,5527,9576,997,5627,,,,,,,,
06/15/13 23:20,790,559,5544,9571,996,5583,,,,,,,,
06/15/13 23:25,790,536,5470,9553,999,5618,,,,,,,,
06/15/13 23:30,793,524,5417,9529,998,5635,,,,,,,,
06/15/13 23:35,798,509,5437,9619,1014,5705,,,,,,,,
06/15/13 23:40,798,523,5374,9605,1020,5774,,,,,,,,
06/15/13 23:45,798,532,5360,9562,1059,5794,,,,,,,,
06/15/13 23:50,798,526,5324,9545,1084,5832,,,,,,,,
06/15/13 23:55,785,515,5307,9016,1096,5320,,,,,,,,
06/16/13 00:00,785,525,5247,8848,1115,5240,,,,,,,,
06/16/13 00:05,785,574,5243,8578,1132,5042,,,,,,,,
06/16/13 00:10,797,629,5204,8211,1148,4785,,,,,,,,
06/16/13 00:15,797,649,5165,8059,1117,4660,,,,,,,,
06/16/13 00:20,797,674,5167,8017,1109,4633,,,,,,,,
06/16/13 00:25,797,706,5110,7941,1057,4595,,,,,,,,
06/16/13 00:30,803,749,5099,7917,1057,4625,,,,,,,,
06/16/13 00:35,810,789,5102,7960,1059,4706,,,,,,,,
06/16/13 00:40,810,833,5081,7958,1058,4767,,,,,,,,
06/16/13 00:45,810,896,5064,7965,1061,4858,,,,,,,,
06/16/13 00:50,810,929,5021,7933,1057,4898,,,,,,,,
06/16/13 00:55,781,929,5025,7611,1051,4567,,,,,,,,
06/16/13 01:00,764,924,4997,7581,1050,4558,,,,,,,,
06/16/13 01:05,747,933,4972,7382,1051,4395,,,,,,,,
06/16/13 01:10,740,954,4957,7271,1039,4307,,,,,,,,
06/16/13 01:15,740,997,4945,7194,1039,4286,,,,,,,,
06/16/13 01:20,740,1033,4928,7153,1037,4296,,,,,,,,
06/16/13 01:25,740,1076,4913,7173,1037,4373,,,,,,,,
06/16/13 01:30,748,1120,4906,7182,1039,4435,,,,,,,,
06/16/13 01:35,757,1121,4892,7207,1041,4477,,,,,,,,
06/16/13 01:40,757,1161,4917,7181,1043,4468,,,,,,,,
06/16/13 01:45,757,1183,4896,7133,1038,4459,,,,,,,,
06/16/13 01:50,757,1216,4866,7116,1036,4503,,,,,,,,
06/16/13 01:55,779,1225,4881,6865,1038,4247,,,,,,,,
06/16/13 02:00,812,1160,4854,6772,1040,4118,,,,,,,,
06/16/13 02:05,844,1167,4849,6881,1041,4241,,,,,,,,
06/16/13 02:10,883,1210,4869,6871,1042,4256,,,,,,,,
06/16/13 02:15,883,1243,4836,6933,1044,4385,,,,,,,,
06/16/13 02:20,883,1237,4832,6844,1043,4293,,,,,,,,
06/16/13 02:25,883,1243,4788,6825,1044,4325,,,,,,,,
06/16/13 02:30,903,1251,4795,6829,1038,4324,,,,,,,,
06/16/13 02:35,924,1219,4806,6832,1039,4286,,,,,,,,
06/16/13 02:40,924,1195,4794,6858,1039,4298,,,,,,,,
06/16/13 02:45,924,1195,4812,6833,1039,4255,,,,,,,,
06/16/13 02:50,924,1155,4769,6850,1040,4277,,,,,,,,
06/16/13 02:55,992,1151,4790,6805,1036,4205,,,,,,,,
06/16/13 03:00,1074,1175,4785,6740,1043,4174,,,,,,,,
06/16/13 03:05,1154,1220,4763,6801,1038,4297,,,,,,,,
06/16/13 03:10,1242,1305,4778,6682,1044,4254,,,,,,,,
06/16/13 03:15,1242,1349,4779,6645,1047,4262,,,,,,,,
06/16/13 03:20,1242,1301,4790,6662,1045,4220,,,,,,,,
06/16/13 03:25,1242,1218,4767,6684,1046,4181,,,,,,,,
06/16/13 03:30,1235,1142,4770,6659,1045,4077,,,,,,,,
06/16/13 03:35,1230,1077,4777,6698,1050,4049,,,,,,,,
06/16/13 03:40,1230,1072,4745,6705,1044,4077,,,,,,,,
06/16/13 03:45,1230,1064,4792,6705,1065,4043,,,,,,,,
06/16/13 03:50,1230,1005,4755,6770,1082,4102,,,,,,,,
06/16/13 03:55,1210,940,4783,6927,1086,4171,,,,,,,,
06/16/13 04:00,1199,942,4771,6932,1080,4183,,,,,,,,
06/16/13 04:05,1189,920,4788,7010,1086,4228,,,,,,,,
06/16/13 04:10,1190,914,4808,7110,1083,4299,,,,,,,,
06/16/13 04:15,1190,961,4772,7039,1086,4315,,,,,,,,
06/16/13 04:20,1190,1034,4772,7036,1085,4383,,,,,,,,
06/16/13 04:25,1190,1121,4770,7020,1115,4487,,,,,,,,
06/16/13 04:30,1181,1117,4815,7044,1117,4463,,,,,,,,
06/16/13 04:35,1174,1128,4794,7048,1119,4501,,,,,,,,
06/16/13 04:40,1174,1182,4798,7069,1119,4573,,,,,,,,
06/16/13 04:45,1174,1208,4803,7063,1118,4586,,,,,,,,
06/16/13 04:50,1174,1253,4800,7095,1123,4671,,,,,,,,
06/16/13 04:55,1105,1297,4831,6816,1122,4404,,,,,,,,
06/16/13 05:00,1046,1172,4808,6975,1060,4399,,,,,,,,
06/16/13 05:05,991,1066,4799,7054,1103,4424,,,,,,,,
06/16/13 05:10,946,1087,4803,7011,1111,4407,,,,,,,,
06/16/13 05:15,946,1076,4787,7052,1113,4455,,,,,,,,
06/16/13 05:20,946,1091,4808,7054,1112,4450,,,,,,,,
06/16/13 05:25,946,1153,4820,7056,1115,4505,,,,,,,,
06/16/13 05:30,952,1183,4805,7026,1115,4519,,,,,,,,
06/16/13 05:35,960,1137,4804,7049,1115,4497,,,,,,,,
06/16/13 05:40,960,1093,4825,7043,1115,4427,,,,,,,,
06/16/13 05:45,960,1046,4782,7052,1110,4427,,,,,,,,
06/16/13 05:50,960,1073,4802,7041,1111,4424,,,,,,,,
06/16/13 05:55,958,1055,4820,7139,1133,4508,,,,,,,,
06/16/13 06:00,974,1035,4852,7167,1189,4539,,,,,,,,
06/16/13 06:05,988,1010,4894,7290,1202,4608,,,,,,,,
06/16/13 06:10,1016,971,4886,7469,1197,4750,,,,,,,,
06/16/13 06:15,1016,940,4924,7477,1196,4689,,,,,,,,
06/16/13 06:20,1016,897,4946,7514,1194,4659,,,,,,,,
06/16/13 06:25,1016,842,4965,7486,1202,4565,,,,,,,,
06/16/13 06:30,1004,785,4958,7509,1224,4561,,,,,,,,
06/16/13 06:35,995,775,4971,7516,1246,4567,,,,,,,,
06/16/13 06:40,995,800,4976,7467,1245,4537,,,,,,,,
06/16/13 06:45,995,811,4988,7481,1241,4546,,,,,,,,
06/16/13 06:50,995,830,5018,7491,1247,4550,,,,,,,,
06/16/13 06:55,932,853,5066,7730,1237,4754,,,,,,,,
06/16/13 07:00,886,852,5116,8129,1206,5071,,,,,,,,
06/16/13 07:05,839,826,5135,8296,1195,5183,,,,,,,,
06/16/13 07:10,808,814,5180,8582,1196,5413,,,,,,,,
06/16/13 07:15,808,817,5214,8606,1193,5402,,,,,,,,
06/16/13 07:20,808,837,5244,8650,1194,5437,,,,,,,,
06/16/13 07:25,808,873,5264,8618,1189,5417,,,,,,,,
06/16/13 07:30,800,834,5278,8663,1190,5410,,,,,,,,
06/16/13 07:35,796,835,5361,8644,1191,5310,,,,,,,,
06/16/13 07:40,796,813,5337,8635,1200,5310,,,,,,,,
06/16/13 07:45,796,798,5376,8670,1198,5291,,,,,,,,
06/16/13 07:50,796,819,5420,8611,1201,5212,,,,,,,,
06/16/13 07:55,771,828,5406,8858,1193,5473,,,,,,,,
06/16/13 08:00,759,828,5468,9012,1188,5562,,,,,,,,
06/16/13 08:05,747,867,5534,9157,1198,5689,,,,,,,,
06/16/13 08:10,749,854,5557,9235,1193,5726,,,,,,,,
06/16/13 08:15,749,782,5568,9299,1188,5701,,,,,,,,
06/16/13 08:20,749,719,5599,9353,1191,5665,,,,,,,,
06/16/13 08:25,749,678,5619,9329,1195,5583,,,,,,,,
06/16/13 08:30,757,669,5648,9321,1195,5538,,,,,,,,
06/16/13 08:35,770,670,5680,9349,1189,5527,,,,,,,,
06/16/13 08:40,770,595,5702,9345,1194,5432,,,,,,,,
06/16/13 08:45,770,522,5686,9314,1203,5353,,,,,,,,
06/16/13 08:50,770,494,5741,9827,1219,5799,,,,,,,,
06/16/13 08:55,745,485,5795,9828,1209,5728,,,,,,,,
06/16/13 09:00,732,465,5794,9851,1230,5752,,,,,,,,
06/16/13 09:05,717,450,5851,9870,1234,5704,,,,,,,,
06/16/13 09:10,715,427,5822,9959,1225,5789,,,,,,,,
06/16/13 09:15,715,408,5868,9980,1248,5767,,,,,,,,
06/16/13 09:20,715,374,5857,9989,1267,5774,,,,,,,,
06/16/13 09:25,715,329,5872,9988,1277,5722,,,,,,,,
06/16/13 09:30,682,296,5866,10034,1265,5729,,,,,,,,
06/16/13 09:35,654,267,5877,10027,1252,5670,,,,,,,,
06/16/13 09:40,654,254,5896,10022,1252,5631,,,,,,,,
06/16/13 09:45,654,233,5935,9995,1244,5537,,,,,,,,
06/16/13 09:50,654,189,5870,10028,1255,5602,,,,,,,,
06/16/13 09:55,567,157,5929,10190,1244,5663,,,,,,,,
06/16/13 10:00,492,143,5973,10203,1231,5603,,,,,,,,
06/16/13 10:05,421,135,5988,10277,1236,5661,,,,,,,,
06/16/13 10:10,364,135,5954,10273,1217,5671,,,,,,,,
06/16/13 10:15,364,136,5979,10310,1209,5678,,,,,,,,
06/16/13 10:20,364,116,5994,10279,1220,5621,,,,,,,,
06/16/13 10:25,364,100,5989,10256,1234,5601,,,,,,,,
06/16/13 10:30,347,97,5992,10236,1235,5576,,,,,,,,
06/16/13 10:35,332,102,6014,10256,1233,5577,,,,,,,,
06/16/13 10:40,332,104,6004,10193,1235,5528,,,,,,,,
06/16/13 10:45,332,111,6010,10210,1241,5553,,,,,,,,
06/16/13 10:50,332,99,5986,10249,1241,5603,,,,,,,,
06/16/13 10:55,286,98,6029,10305,1243,5619,,,,,,,,
06/16/13 11:00,249,95,5986,10614,1253,5976,,,,,,,,
06/16/13 11:05,215,99,6011,10679,1293,6061,,,,,,,,
06/16/13 11:10,194,90,6048,10740,1308,6090,,,,,,,,
06/16/13 11:15,194,94,6015,10764,1313,6156,,,,,,,,
06/16/13 11:20,194,104,6020,10756,1306,6147,,,,,,,,
06/16/13 11:25,194,109,6013,10775,1301,6172,,,,,,,,
06/16/13 11:30,190,121,6018,10806,1304,6214,,,,,,,,
06/16/13 11:35,189,146,6031,10771,1289,6175,,,,,,,,
06/16/13 11:40,189,166,6049,10777,1280,6176,,,,,,,,
06/16/13 11:45,189,180,6039,10804,1275,6220,,,,,,,,
06/16/13 11:50,189,175,6041,10787,1270,6190,,,,,,,,
06/16/13 11:55,181,159,6037,10732,1304,6159,,,,,,,,
06/16/13 12:00,180,137,6046,10746,1364,6200,,,,,,,,
06/16/13 12:05,181,137,6041,10839,1468,6403,,,,,,,,
06/16/13 12:10,187,124,6045,10802,1483,6364,,,,,,,,
06/16/13 12:15,187,128,6034,10831,1486,6412,,,,,,,,
06/16/13 12:20,187,122,6054,10812,1484,6365,,,,,,,,
06/16/13 12:25,187,120,6032,10790,1493,6371,,,,,,,,
06/16/13 12:30,187,117,6044,10852,1504,6429,,,,,,,,
06/16/13 12:35,188,110,6056,10821,1499,6375,,,,,,,,
06/16/13 12:40,188,89,6012,10910,1510,6498,,,,,,,,
06/16/13 12:45,188,85,6020,10915,1516,6496,,,,,,,,
06/16/13 12:50,188,86,6039,10966,1525,6539,,,,,,,,
06/16/13 12:55,186,84,6038,10923,1549,6519,,,,,,,,
06/16/13 13:00,191,76,6064,10949,1606,6568,,,,,,,,
06/16/13 13:05,194,79,6058,11083,1646,6751,,,,,,,,
06/16/13 13:10,206,89,6053,11071,1645,6752,,,,,,,,
06/16/13 13:15,206,93,6046,11107,1665,6819,,,,,,,,
06/16/13 13:20,206,95,6052,11102,1673,6817,,,,,,,,
06/16/13 13:25,206,108,6058,11078,1674,6804,,,,,,,,
06/16/13 13:30,202,122,6046,11100,1672,6848,,,,,,,,
06/16/13 13:35,200,116,6054,11047,1669,6778,,,,,,,,
06/16/13 13:40,200,144,6064,11090,1669,6840,,,,,,,,
06/16/13 13:45,200,150,6041,11076,1666,6853,,,,,,,,
06/16/13 13:50,200,164,6042,11100,1661,6885,,,,,,,,
06/16/13 13:55,189,167,6006,11028,1669,6857,,,,,,,,
06/16/13 14:00,183,202,6002,10947,1672,6820,,,,,,,,
06/16/13 14:05,177,213,6017,10952,1681,6829,,,,,,,,
06/16/13 14:10,175,197,6035,11079,1681,6922,,,,,,,,
06/16/13 14:15,175,183,6053,11106,1682,6919,,,,,,,,
06/16/13 14:20,175,185,6019,11151,1679,6994,,,,,,,,
06/16/13 14:25,175,195,6063,11219,1686,7037,,,,,,,,
06/16/13 14:30,175,187,6045,11148,1692,6983,,,,,,,,
06/16/13 14:35,176,184,6037,11149,1697,6994,,,,,,,,
06/16/13 14:40,176,191,6050,11169,1706,7017,,,,,,,,
06/16/13 14:45,176,142,6043,11134,1702,6935,,,,,,,,
06/16/13 14:50,176,157,6076,11122,1710,6914,,,,,,,,
06/16/13 14:55,250,176,6077,11194,1722,7016,,,,,,,,
06/16/13 15:00,334,159,6063,11228,1745,7069,,,,,,,,
06/16/13 15:05,415,168,6106,11297,1740,7100,,,,,,,,
06/16/13 15:10,501,166,6092,11417,1747,7239,,,,,,,,
06/16/13 15:15,501,143,6118,11481,1768,7273,,,,,,,,
06/16/13 15:20,501,147,6120,11563,1769,7359,,,,,,,,
06/16/13 15:25,501,162,6112,11507,1765,7323,,,,,,,,
06/16/13 15:30,501,155,6106,11480,1763,7292,,,,,,,,
06/16/13 15:35,501,192,6114,11478,1778,7335,,,,,,,,
06/16/13 15:40,501,223,6115,11485,1790,7384,,,,,,,,
06/16/13 15:45,501,270,6142,11472,1811,7412,,,,,,,,
06/16/13 15:50,501,340,6136,11456,1808,7468,,,,,,,,
06/16/13 15:55,506,437,6105,11286,1811,7430,,,,,,,,
06/16/13 16:00,519,586,6102,11259,1793,7536,,,,,,,,
06/16/13 16:05,530,748,6137,11195,1770,7577,,,,,,,,
06/16/13 16:10,551,966,6160,11181,1748,7735,,,,,,,,
06/16/13 16:15,551,1105,6114,11131,1722,7844,,,,,,,,
06/16/13 16:20,551,1036,6171,11088,1713,7666,,,,,,,,
06/16/13 16:25,551,1013,6187,11136,1680,7642,,,,,,,,
06/16/13 16:30,697,1124,6188,11177,1650,7762,,,,,,,,
06/16/13 16:35,836,1194,6177,11137,1643,7797,,,,,,,,
06/16/13 16:40,836,1316,6185,11111,1637,7879,,,,,,,,
06/16/13 16:45,836,1326,6199,11138,1639,7903,,,,,,,,
06/16/13 16:50,836,1410,6221,11093,1629,7912,,,,,,,,
06/16/13 16:55,1070,1497,6246,11092,1625,7969,,,,,,,,
06/16/13 17:00,1313,1578,6222,11055,1619,8030,,,,,,,,
06/16/13 17:05,1552,1629,6225,11113,1641,8160,,,,,,,,
06/16/13 17:10,1799,1606,6244,11220,1674,8256,,,,,,,,
06/16/13 17:15,1799,1686,6273,11205,1711,8329,,,,,,,,
06/16/13 17:20,1799,1754,6281,11152,1724,8350,,,,,,,,
06/16/13 17:25,1799,1806,6203,11094,1728,8426,,,,,,,,
06/16/13 17:30,1856,1850,6265,11126,1692,8403,,,,,,,,
06/16/13 17:35,1911,2030,6219,11074,1650,8535,,,,,,,,
06/16/13 17:40,1911,2248,6280,11089,1625,8684,,,,,,,,
06/16/13 17:45,1911,2466,6251,10632,1629,8476,,,,,,,,
06/16/13 17:50,1911,2687,6303,10600,1617,8601,,,,,,,,
06/16/13 17:55,1888,2784,6267,10407,1610,8535,,,,,,,,
06/16/13 18:00,1876,2942,6234,10255,1618,8581,,,,,,,,
06/16/13 18:05,1864,3009,6273,10178,1615,8530,,,,,,,,
06/16/13 18:10,1866,2387,6238,10702,1608,8459,,,,,,,,
06/16/13 18:15,1866,2188,6257,11083,1607,8621,,,,,,,,
06/16/13 18:20,1866,2131,6251,11075,1606,8562,,,,,,,,
